success,rt,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,response,slider_start,itemID,condition,tag,accuracy,participant_id,ctime
NA,4049,html-slider-response,26,218693,0.0-1.0-2.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.004.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
              <div id=""initiative"" class=""utterance""><p>You're wrong that the new daytime drama on TV grew its viewership last month.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the news shows.</p></div>
            </div>",77,50,9,wrong,neither,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,1642,html-button-response,27,220335,0.0-1.0-0.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2592,html-button-response,28,222928,0.0-1.0-1.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
              <div id=""initiative"" class=""utterance""><p>I heavily doubt that the students in my class improved their grades this semester.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4939,html-slider-response,29,227868,0.0-1.0-2.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
              <div id=""initiative"" class=""utterance""><p>I heavily doubt that the students in my class improved their grades this semester.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the students in the other classes.</p></div>
            </div>",87,50,5,doubt,neither,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2459,html-button-response,30,230327,0.0-1.0-0.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4225,html-button-response,31,234553,0.0-1.0-1.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
              <div id=""initiative"" class=""utterance""><p>I bet some of our colleagues are involved in the cover-up. As if the reporters really interviewed the whistleblowers this morning.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,7491,html-slider-response,32,242045,0.0-1.0-2.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.002.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
              <div id=""initiative"" class=""utterance""><p>I bet some of our colleagues are involved in the cover-up. As if the reporters really interviewed the whistleblowers this morning.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and we can only guess why not.</p></div>
            </div>",38,50,10,asif,whynot,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2565,html-button-response,33,244611,0.0-1.0-0.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,3563,html-button-response,34,248174,0.0-1.0-1.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the pianists didn't play Beethoven sonatas at the competition.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4455,html-slider-response,35,252630,0.0-1.0-2.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two classical music enthusiasts discuss an event they attended together.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the pianists didn't play Beethoven sonatas at the competition.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even the less famous ones.</p></div>
            </div>",80,50,8,thinknot,noteven,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2098,html-button-response,36,254728,0.0-1.0-0.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4907,html-button-response,37,259635,0.0-1.0-1.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the impression that the delegates narrowed down possible target dates in the final resolution.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,3382,html-slider-response,38,263018,0.0-1.0-2.9,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.014.jpeg>
              <p id=""context"">Two journalists are discussing the results of the recent international climate summit.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the impression that the delegates narrowed down possible target dates in the final resolution.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the chair of the session.</p></div>
            </div>",84,50,3,notimpression,neither,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4620,html-button-response,39,267638,0.0-1.0-0.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,1785,html-button-response,40,269423,0.0-1.0-1.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the park rangers fed the lions this morning.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,11644,html-slider-response,41,281068,0.0-1.0-2.10,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the park rangers fed the lions this morning.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even when they were asked to.</p></div>
            </div>",72,50,7,think,noteven,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,1811,html-button-response,42,282879,0.0-1.0-0.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,7550,html-button-response,43,290430,0.0-1.0-1.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
              <div id=""initiative"" class=""utterance""><p>I don't believe that the party planning committee made an effort this year.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4263,html-slider-response,44,294693,0.0-1.0-2.11,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.013.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
              <div id=""initiative"" class=""utterance""><p>I don't believe that the party planning committee made an effort this year.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and it's pretty clear why not.</p></div>
            </div>",90,50,1,notbelieve,whynot,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2836,html-button-response,45,297529,0.0-1.0-0.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4259,html-button-response,46,301790,0.0-1.0-1.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
              <div id=""initiative"" class=""utterance""><p>I disagree that the home team warmed up their muscles before the game.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,3489,html-slider-response,47,305280,0.0-1.0-2.12,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
              <div id=""initiative"" class=""utterance""><p>I disagree that the home team warmed up their muscles before the game.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the other team.</p></div>
            </div>",85,50,11,disagree,neither,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2310,html-button-response,48,307591,0.0-1.0-0.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2716,html-button-response,49,310307,0.0-1.0-1.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my opinion that the public universities had to follow the new tax laws.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4005,html-slider-response,50,314313,0.0-1.0-2.13,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.007.jpeg>
              <p id=""context"">Two tax consultants are discussing tax regulations for public institutions.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my opinion that the public universities had to follow the new tax laws.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and the lawyers explained why not.</p></div>
            </div>",68,50,13,notopinion,whynot,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,2314,html-button-response,51,316627,0.0-1.0-0.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4425,html-button-response,52,321052,0.0-1.0-1.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the feeling that the defense lawyer's closing statement made an impact in this case.</p></div>
            </div>",0,NA,NA,NA,NA,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,4663,html-slider-response,53,325716,0.0-1.0-2.14,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two law students are discussing a precedent case study.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the feeling that the defense lawyer's closing statement made an impact in this case.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even on the public perception.</p></div>
            </div>",80,50,6,notfeeling,noteven,NA,14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
NA,10055,survey,54,335812,0.0-2.0-0.0,NA,"{""P0_Q0"":null,""age"":""19"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",NA,NA,NA,NA,[],14278193-caf6-4812-9d8e-e2f3da868437,2023-11-20 23:15:53 CET
TRUE,2101,fullscreen,0,3109,0.0-0.0-0.0,NA,NA,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,1651,html-button-response,1,4762,0.0-0.0-1.0,"<p style='text-align:left'>In this experiment, you will read short conversations between two people. The first person always makes a statement, and the second responds to the first. We ask you to rate how natural the response to the statement is, on a slider from 'totally unnatural' to 'totally natural'.</p>          <p style='text-align:left'>In rating the responses, you should consider whether you might use these sentences or whether you think others might use them. There are no right or wrong answers here beyond your own intuition. You should answer each question as quickly as you can, but without rushing. Don't worry, this will be easy, and you will get a chance to practice this.</p>          <p style='text-align:left'> At the end of the experiment, we ask you some demographic questions (age, gender, native language).</p>          <h4>Consent to participate:</h4>          <p style='text-align:left' font size=""1""> By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. Participation in this study should not consume more than 5 minutes of your time, and there are no risks or discomforts expected to result from participation. You are free to withdraw from this experiment at any time without penalty. Your data will be collected and treated anonymously and confidentially. It may be used for any subsequent data analysis and / or publication of results based on this experiment, and stored in electronic format indefinitely. If you have any questions, you may contact the requester through Prolific's platform, or directly at ac140440@uni-stuttgart.de.</p>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,6855,html-button-response,2,11617,0.0-0.0-2.0-0.0,"<p style='text-align:left'>Okay, so let's start with our practice round. You will see a picture showing a situation where there is an imagined conversation between two people, and a sentence that describes the context of the conversation.</p>            <p style='text-align:left'> You should read the sentence and then press continue. Let's try it out.</p>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,6863,html-button-response,3,18481,0.0-0.0-2.0-1.0,<div id='wrapper'><img id='scene' src='images/scenes.001.jpeg'><p id='context'>Two neighbors are discussing the healthcare costs in their local community.</p>,0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,15817,html-button-response,4,34299,0.0-0.0-2.0-2.0,"<p style='text-align:left'>Then, you will see the first part of the conversation. It will show up as a statement in the first speech bubble.</p>            <p style='text-align:left'> As before, just read this statement, and press continue.</p>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,10318,html-button-response,5,44617,0.0-0.0-2.0-3.0,<div id='wrapper'><img id='scene' src='images/scenes.001.jpeg'><p id='context'>Two neighbors are discussing the healthcare costs in their local community.</p><div id='initiative' class='utterance'><p>The dentists in this town didn't charge the private patients a lot of money last year.</p></div>,0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,58471,html-button-response,6,103090,0.0-0.0-2.0-4.0,"<p style='text-align:left'>Finally, you will read the response. Now, you will be asked to give a rating of how natural the response sounds as a reaction to the first statement.</p>            <p style='text-align:left'> Read the response, adjust the slider to reflect how natural the sentence sounds to you, and then press continue.</p>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,10815,html-slider-response,7,113906,0.0-0.0-2.0-5.0,"<div id='wrapper'><img id='scene' src='images/scenes.001.jpeg'><p id='context'>Two neighbors are discussing the healthcare costs in their local community.</p><div id='initiative' class='utterance'><p>The dentists in this town didn't charge the private patients a lot of money last year.</p></div><div id='response' class='utterance'><p>Yeah, not even the most greedy ones.</p></div>",15,50,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,2983,html-button-response,8,116890,0.0-0.0-2.0-6.0,"<p style='text-align:left'>Great, this is what you will be doing in the study. Let's begin.</p>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,3367,html-button-response,9,120258,0.0-1.0-0.0,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,10407,html-button-response,10,130666,0.0-1.0-1.0,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the students in my class didn't improve their grades this semester.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,5632,html-slider-response,11,136298,0.0-1.0-2.0,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.003.jpeg>
              <p id=""context"">Two teachers are discussing their students' progress.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the students in my class didn't improve their grades this semester.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and we need to figure out why not.</p></div>
            </div>",100,50,5,thinknot,whynot,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,37806,html-button-response,12,174106,0.0-1.0-0.1,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.012.jpeg>
              <p id=""context"">Two labor activitsts are discussing the developments during a strike in the mining industry.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,6711,html-button-response,13,180818,0.0-1.0-1.1,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.012.jpeg>
              <p id=""context"">Two labor activitsts are discussing the developments during a strike in the mining industry.</p>
              <div id=""initiative"" class=""utterance""><p>I don't think that the coal miners talked to the press this week.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,13823,html-slider-response,14,194641,0.0-1.0-2.1,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.012.jpeg>
              <p id=""context"">Two labor activitsts are discussing the developments during a strike in the mining industry.</p>
              <div id=""initiative"" class=""utterance""><p>I don't think that the coal miners talked to the press this week.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and the reporters understood why not.</p></div>
            </div>",79,50,12,notthink,whynot,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,24568,html-button-response,15,219210,0.0-1.0-0.2,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.015.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,65495,html-button-response,16,284706,0.0-1.0-1.2,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.015.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the impression that the reporters interviewed the whistleblowers this morning.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,11495,html-slider-response,17,296201,0.0-1.0-2.2,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.015.jpeg>
              <p id=""context"">Two journalists are following the developments in a high-profile scandal.</p>
              <div id=""initiative"" class=""utterance""><p>I don't get the impression that the reporters interviewed the whistleblowers this morning.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even the ones that are famous.</p></div>
            </div>",50,50,10,notimpression,noteven,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,32904,html-button-response,18,329106,0.0-1.0-0.3,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two union representatives are discussing some concerns that have been raised by the employees of a car factory.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,42255,html-button-response,19,371362,0.0-1.0-1.3,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two union representatives are discussing some concerns that have been raised by the employees of a car factory.</p>
              <div id=""initiative"" class=""utterance""><p>I heavily doubt that the warehouse crew received benefits in this period.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,33033,html-slider-response,20,404395,0.0-1.0-2.3,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.001.jpeg>
              <p id=""context"">Two union representatives are discussing some concerns that have been raised by the employees of a car factory.</p>
              <div id=""initiative"" class=""utterance""><p>I heavily doubt that the warehouse crew received benefits in this period.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even their basic health insurance.</p></div>
            </div>",94,50,4,doubt,noteven,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,5150,html-button-response,21,409546,0.0-1.0-0.4,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two board members of an NGO are discussing how things went in their organization during the past month.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,29887,html-button-response,22,439434,0.0-1.0-1.4,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two board members of an NGO are discussing how things went in their organization during the past month.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the volunteers performed many administrative tasks this month.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,37119,html-slider-response,23,476554,0.0-1.0-2.4,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.008.jpeg>
              <p id=""context"">Two board members of an NGO are discussing how things went in their organization during the past month.</p>
              <div id=""initiative"" class=""utterance""><p>I think that the volunteers performed many administrative tasks this month.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even simple scheduling tasks.</p></div>
            </div>",9,50,2,think,noteven,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,5680,html-button-response,24,482234,0.0-1.0-0.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,3919,html-button-response,25,486154,0.0-1.0-1.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
              <div id=""initiative"" class=""utterance""><p>I disagree that the park rangers fed the lions this morning.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,10407,html-slider-response,26,496562,0.0-1.0-2.5,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.009.jpeg>
              <p id=""context"">Two members of the administrative staff at a wildlife reserve are discussing animal care.</p>
              <div id=""initiative"" class=""utterance""><p>I disagree that the park rangers fed the lions this morning.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and I can imagine why not.</p></div>
            </div>",75,50,7,disagree,whynot,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,2527,html-button-response,27,499090,0.0-1.0-0.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.005.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,6383,html-button-response,28,505474,0.0-1.0-1.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.005.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
              <div id=""initiative"" class=""utterance""><p>It's just a rumor that the new daytime drama on TV grew its viewership last month.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,14663,html-slider-response,29,520138,0.0-1.0-2.6,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.005.jpeg>
              <p id=""context"">Two television executives are discussing the success of the shows on their channel.</p>
              <div id=""initiative"" class=""utterance""><p>It's just a rumor that the new daytime drama on TV grew its viewership last month.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, not even among their target audience.</p></div>
            </div>",0,50,9,rumor,noteven,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,1919,html-button-response,30,522058,0.0-1.0-0.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,7807,html-button-response,31,529866,0.0-1.0-1.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
              <div id=""initiative"" class=""utterance""><p>You're wrong that the party planning committee made an effort this year.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,7015,html-slider-response,32,536882,0.0-1.0-2.7,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.010.jpeg>
              <p id=""context"">Two colleagues are talking about what happened at the company Christmas party.</p>
              <div id=""initiative"" class=""utterance""><p>You're wrong that the party planning committee made an effort this year.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and it's pretty clear why not.</p></div>
            </div>",0,50,1,wrong,whynot,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,3447,html-button-response,33,540329,0.0-1.0-0.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.011.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,7104,html-button-response,34,547434,0.0-1.0-1.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.011.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my opinion that the home team warmed up their muscles before the game.</p></div>
            </div>",0,NA,NA,NA,NA,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
NA,5895,html-slider-response,35,553330,0.0-1.0-2.8,"
            <div id=""wrapper"">
              <img id=""scene"" src=images/scenes.011.jpeg>
              <p id=""context"">Two guests at a soccer match are discussing the players pre-game routine.</p>
              <div id=""initiative"" class=""utterance""><p>It's not my opinion that the home team warmed up their muscles before the game.</p></div>
              <div id=""response"" class=""utterance""><p>Yeah, and neither did the other team.</p></div>
            </div>",100,50,11,notopinion,neither,NA,4309f67f-4077-4234-9c73-620a6457acb4,2023-11-20 23:18:32 CET
